Exported SMaRT Impedance Data
Experiment start time : 3/6/2011 8:36:09 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Temperature (K),Impedance Magnitude (Ohms),Impedance Phase Degrees ('),Impedance Real (Ohms),Impedance Imaginary (Ohms)
44,1,44,00:02:34,2610.157,3,0,-,3.31455E+07,-40.78206,2.509776E+07,-2.165009E+07,
45,1,45,00:02:37,2154.435,3,0,-,3.547866E+07,-35.78367,2.878137E+07,-2.074531E+07,
46,1,46,00:02:41,1778.279,3,0,-,3.731047E+07,-31.14993,3.193093E+07,-1.929993E+07,
47,1,47,00:02:44,1467.799,3,0,-,3.87043E+07,-27.17838,3.443092E+07,-1.767867E+07,
48,1,48,00:02:48,1211.528,3,0,-,3.953704E+07,-23.8882,3.615019E+07,-1.601065E+07,
49,1,49,00:02:51,1000,3,0,-,4.007299E+07,-21.36079,3.732019E+07,-1.459617E+07,
50,1,50,00:02:55,825.4042,3,0,-,4.031883E+07,-19.70879,3.79569E+07,-1.35971E+07,
51,1,51,00:02:58,681.2921,3,0,-,4.048437E+07,-18.93015,3.829476E+07,-1.313375E+07,
52,1,52,00:03:02,562.3413,3,0,-,4.065498E+07,-19.10979,3.84146E+07,-1.33096E+07,
53,1,53,00:03:05,464.1589,3,0,-,4.080919E+07,-20.08046,3.832846E+07,-1.40114E+07,
54,1,54,00:03:09,383.1187,3,0,-,4.12374E+07,-21.96105,3.824514E+07,-1.54218E+07,
55,1,55,00:03:12,316.2278,3,0,-,4.202493E+07,-24.63855,3.81988E+07,-1.751987E+07,
56,1,56,00:03:17,261.0157,3,0,-,4.334078E+07,-28.07711,3.824022E+07,-2.039874E+07,
57,1,57,00:03:21,215.4435,3,0,-,4.530991E+07,-31.98169,3.843266E+07,-2.399831E+07,
58,1,58,00:03:24,177.8279,3,0,-,4.767763E+07,-36.28027,3.843448E+07,-2.821254E+07,
59,1,59,00:03:28,146.7799,3,0,-,5.145021E+07,-40.79012,3.895336E+07,-3.36119E+07,
60,1,60,00:03:31,121.1528,3,0,-,5.643077E+07,-45.32903,3.967279E+07,-4.013106E+07,
61,1,61,00:03:35,100,3,0,-,6.291444E+07,-49.70833,4.068544E+07,-4.798876E+07,
62,2,1,00:03:40,100,3,0,-,6.285537E+07,-49.74084,4.062004E+07,-4.796676E+07,
63,2,2,00:03:45,68.1292,3,0,-,8.149332E+07,-57.55176,4.372424E+07,-6.877029E+07,
64,2,3,00:03:49,46.41589,3,0,-,1.101708E+08,-63.3898,4.934754E+07,-9.850093E+07,
65,2,4,00:03:52,31.62278,3,0,-,1.524713E+08,-66.87286,5.98866E+07,-1.40218E+08,
66,2,5,00:03:56,21.54435,3,0,-,2.116338E+08,-68.12105,7.886471E+07,-1.963904E+08,
67,2,6,00:04:03,14.67799,3,0,-,2.892707E+08,-67.62254,1.101274E+08,-2.674873E+08,
68,2,7,00:04:07,10,3,0,-,3.851384E+08,-66.58847,1.530281E+08,-3.534317E+08,
69,2,8,00:04:14,6.812921,3,0,-,5.008623E+08,-66.29424,2.013667E+08,-4.586006E+08,
70,2,9,00:04:21,4.641589,3,0,-,6.4737E+08,-67.6079,2.466111E+08,-5.985573E+08,
71,2,10,00:04:33,3.162278,3,0,-,8.536335E+08,-70.47173,2.85346E+08,-8.045295E+08,
72,2,11,00:04:45,2.154435,3,0,-,1.153891E+09,-74.23652,3.134742E+08,-1.110494E+09,
73,2,12,00:05:05,1.467799,3,0,-,1.598458E+09,-77.98939,3.326282E+08,-1.563466E+09,
74,2,13,00:05:25,1,3,0,-,2.274301E+09,-81.13913,3.503243E+08,-2.247158E+09,
75,3,1,00:05:41,1,3,0,-,2.268535E+09,-81.17534,3.480193E+08,-2.241681E+09,
76,3,2,00:06:13,0.4641589,3,0,-,4.652035E+09,-85.97388,3.266264E+08,-4.640554E+09,
77,3,3,00:07:13,0.2154435,3,0,-,9.89603E+09,-87.53835,4.250438E+08,-9.886898E+09,
78,3,4,00:08:37,0.1,3,0,-,1.850157E+10,-84.82924,1.667447E+09,-1.842627E+10,
79,4,1,00:08:47,10000000,3,0,-,6613.884,-83.89555,703.3311,-6576.381,
80,4,2,00:08:50,8254042,3,0,-,4482.067,-67.27003,1731.82,-4133.972,
81,4,3,00:08:54,6812921,3,0,-,5456.829,-72.55825,1635.61,-5205.936,
82,4,4,00:09:00,5623413,3,0,-,13755.58,-83.67747,1514.839,-13671.91,
83,4,5,00:09:03,4641589,3,0,-,18191.43,-85.49012,1430.417,-18135.11,
84,4,6,00:09:06,3831187,3,0,-,24239.63,-85.62458,1849.279,-24168.99,
85,4,7,00:09:10,3162278,3,0,-,31795.06,-86.02444,2204.396,-31718.55,
86,4,8,00:09:13,2610157,3,0,-,46524.34,-88.32742,1357.964,-46504.51,
87,4,9,00:09:16,2154435,3,0,-,57604.8,-89.65177,350.1223,-57603.74,
88,4,10,00:09:19,1778280,3,0,-,71150.64,-90.38974,-483.9746,-71148.99,
89,4,11,00:09:22,1467799,3,0,-,87770.89,-90.82791,-1268.256,-87761.73,
90,4,12,00:09:26,1211528,3,0,-,110780,-88.8786,2168.092,-110758.8,
91,4,13,00:09:29,1000000,3,0,-,134844.5,-89.0122,2324.695,-134824.5,
92,4,14,00:09:32,825404.2,3,0,-,163835.9,-89.08356,2620.465,-163815,
93,4,15,00:09:35,681292.1,3,0,-,198877.8,-89.11278,3079.544,-198854,
94,4,16,00:09:40,562341.3,3,0,-,241323.3,-89.15202,3571.534,-241296.8,
95,4,17,00:09:43,464158.9,3,0,-,292358.9,-89.12057,4487.307,-292324.4,
96,4,18,00:09:46,383118.7,3,0,-,354376,-89.1181,5454.465,-354334,
97,4,19,00:09:50,316227.8,3,0,-,429965.1,-89.03588,7234.861,-429904.2,
98,4,20,00:09:53,261015.7,3,0,-,520331,-89.01126,8978.909,-520253.5,
99,4,21,00:09:56,215443.5,3,0,-,630741.4,-88.92056,11882.55,-630629.4,
100,4,22,00:09:59,177828,3,0,-,762671.8,-88.82081,15695.54,-762510.3,
101,4,23,00:10:03,146779.9,3,0,-,927851.3,-88.41703,25631.8,-927497.2,
102,4,24,00:10:06,121152.8,3,0,-,1112528,-88.00517,38726.85,-1111854,
103,4,25,00:10:09,100000,3,0,-,1359085,-87.90633,49652.41,-1358178,
104,4,26,00:10:12,82540.42,3,0,-,1645125,-87.54659,70423.52,-1643617,
105,4,27,00:10:15,68129.21,3,0,-,1990171,-87.09441,100883.4,-1987613,
106,4,28,00:10:21,56234.13,3,0,-,2412453,-86.57625,144072.8,-2408147,
107,4,29,00:10:24,46415.89,3,0,-,2915960,-85.94706,206095.5,-2908668,
108,4,30,00:10:28,38311.87,3,0,-,3524531,-85.15894,297443.6,-3511958,
109,4,31,00:10:31,31622.78,3,0,-,4271638,-84.18045,433126.8,-4249623,
110,4,32,00:10:34,26101.57,3,0,-,5162202,-82.98175,630747.6,-5123523,
111,4,33,00:10:37,21544.35,3,0,-,6234211,-81.53606,917595.6,-6166312,
112,4,34,00:10:40,17782.79,3,0,-,7514257,-79.77384,1334039,-7394890,
113,4,35,00:10:44,14677.99,3,0,-,9037433,-77.72864,1920838,-8830944,
114,4,36,00:10:47,12115.28,3,0,-,1.083688E+07,-75.24231,2760500,-1.047939E+07,
115,4,37,00:10:50,10000,3,0,-,1.293383E+07,-72.3547,3920550,-1.232531E+07,
116,4,38,00:10:53,8254.041,3,0,-,1.531949E+07,-68.97929,5495188,-1.429999E+07,
117,4,39,00:10:57,6812.92,3,0,-,1.797955E+07,-65.08004,7575718,-1.630561E+07,
118,4,40,00:11:00,5623.413,3,0,-,2.09182E+07,-60.7015,1.023653E+07,-1.824239E+07,
119,4,41,00:11:03,4641.589,3,0,-,2.392109E+07,-55.90418,1.340966E+07,-1.980908E+07,
120,4,42,00:11:06,3831.187,3,0,-,2.717947E+07,-50.73099,1.720358E+07,-2.104187E+07,
121,4,43,00:11:10,3162.278,3,0,-,3.006516E+07,-45.38542,2.111579E+07,-2.14018E+07,
122,4,44,00:11:13,2610.157,3,0,-,3.273552E+07,-40.18057,2.501043E+07,-2.112091E+07,
123,4,45,00:11:16,2154.435,3,0,-,3.487349E+07,-35.20963,2.849332E+07,-2.010699E+07,
124,4,46,00:11:20,1778.279,3,0,-,3.666816E+07,-30.65738,3.154312E+07,-1.86972E+07,
125,4,47,00:11:23,1467.799,3,0,-,3.791378E+07,-26.70257,3.387032E+07,-1.70369E+07,
126,4,48,00:11:27,1211.528,3,0,-,3.870401E+07,-23.52109,3.548822E+07,-1.544625E+07,
127,4,49,00:11:30,1000,3,0,-,3.919861E+07,-21.07566,3.657648E+07,-1.409584E+07,
128,4,50,00:11:34,825.4042,3,0,-,3.943594E+07,-19.50494,3.717282E+07,-1.316719E+07,
129,4,51,00:11:37,681.2921,3,0,-,3.956397E+07,-18.87312,3.74369E+07,-1.27979E+07,
130,4,52,00:11:42,562.3413,3,0,-,3.966627E+07,-19.09371,3.748403E+07,-1.29754E+07,
131,4,53,00:11:45,464.1589,3,0,-,3.98927E+07,-20.22019,3.743417E+07,-1.378807E+07,
132,4,54,00:11:49,383.1187,3,0,-,4.033493E+07,-22.2425,3.733361E+07,-1.526788E+07,
133,4,55,00:11:53,316.2278,3,0,-,4.117197E+07,-25.01537,3.730981E+07,-1.741003E+07,
134,4,56,00:11:58,261.0157,3,0,-,4.251029E+07,-28.47247,3.736852E+07,-2.02662E+07,
135,4,57,00:12:01,215.4435,3,0,-,4.450177E+07,-32.40631,3.757146E+07,-2.384937E+07,
136,4,58,00:12:05,177.8279,3,0,-,4.693083E+07,-36.78999,3.75839E+07,-2.810611E+07,
137,4,59,00:12:09,146.7799,3,0,-,5.074317E+07,-41.2893,3.812778E+07,-3.348346E+07,
138,4,60,00:12:12,121.1528,3,0,-,5.577068E+07,-45.82304,3.88653E+07,-3.999822E+07,
139,4,61,00:12:16,100,3,0,-,6.22841E+07,-50.18705,3.987949E+07,-4.784283E+07,
140,5,1,00:12:21,100,3,0,-,6.223045E+07,-50.2057,3.982956E+07,-4.781458E+07,
141,5,2,00:12:26,68.1292,3,0,-,8.088429E+07,-57.88876,4.299526E+07,-6.851041E+07,
142,5,3,00:12:30,46.41589,3,0,-,1.095947E+08,-63.57823,4.876699E+07,-9.814673E+07,
143,5,4,00:12:34,31.62278,3,0,-,1.51714E+08,-66.88309,5.956428E+07,-1.395322E+08,
144,5,5,00:12:38,21.54435,3,0,-,2.10285E+08,-67.91795,7.90533E+07,-1.948598E+08,
145,5,6,00:12:44,14.67799,3,0,-,2.867592E+08,-67.40759,1.101652E+08,-2.647536E+08,
146,5,7,00:12:49,10,3,0,-,3.807206E+08,-66.40874,1.52368E+08,-3.489014E+08,
147,5,8,00:12:56,6.812921,3,0,-,4.94392E+08,-66.25591,1.990683E+08,-4.525431E+08,
148,5,9,00:13:03,4.641589,3,0,-,6.391488E+08,-67.73466,2.421712E+08,-5.914932E+08,
149,5,10,00:13:15,3.162278,3,0,-,8.446177E+08,-70.73119,2.787246E+08,-7.973028E+08,
150,5,11,00:13:26,2.154435,3,0,-,1.144517E+09,-74.53623,3.051618E+08,-1.103085E+09,
151,5,12,00:13:47,1.467799,3,0,-,1.589951E+09,-78.24959,3.237921E+08,-1.556632E+09,
152,5,13,00:14:06,1,3,0,-,2.266104E+09,-81.3928,3.39145E+08,-2.240582E+09,
153,6,1,00:14:23,1,3,0,-,2.260934E+09,-81.33158,3.407595E+08,-2.235107E+09,
154,6,2,00:14:55,0.4641589,3,0,-,4.637607E+09,-85.88257,3.329857E+08,-4.625637E+09,
155,6,3,00:15:55,0.2154435,3,0,-,9.862895E+09,-87.34373,4.570898E+08,-9.852297E+09,
156,6,4,00:17:18,0.1,3,0,-,2.168761E+10,-80.51174,3.575112E+09,-2.139091E+10,
157,7,1,00:17:28,10000000,3,0,-,6612.1,-83.88193,704.7043,-6574.439,
158,7,2,00:17:32,8254042,3,0,-,4484.557,-67.20355,1737.58,-4134.255,
159,7,3,00:17:35,6812921,3,0,-,5450.346,-72.55029,1634.389,-5199.524,
160,7,4,00:17:41,5623413,3,0,-,13742.56,-83.72124,1502.969,-13660.13,
161,7,5,00:17:45,4641589,3,0,-,18187.31,-85.43974,1446.036,-18129.74,
162,7,6,00:17:48,3831187,3,0,-,24219.39,-85.5647,1872.971,-24146.86,
163,7,7,00:17:51,3162278,3,0,-,31811.51,-86.07645,2176.722,-31736.95,
164,7,8,00:17:54,2610157,3,0,-,46518.02,-88.38186,1313.598,-46499.46,
165,7,9,00:17:58,2154435,3,0,-,57609.46,-89.54723,455.2626,-57607.66,
166,7,10,00:18:01,1778280,3,0,-,71151.4,-90.39792,-494.1641,-71149.68,
167,7,11,00:18:04,1467799,3,0,-,87788.9,-90.84818,-1299.563,-87779.28,
168,7,12,00:18:07,1211528,3,0,-,110730.6,-88.84093,2239.931,-110707.9,
169,7,13,00:18:11,1000000,3,0,-,134787.7,-89.00043,2351.384,-134767.2,
170,7,14,00:18:14,825404.2,3,0,-,163886.5,-89.04323,2736.63,-163863.6,
171,7,15,00:18:17,681292.1,3,0,-,199021.2,-89.07815,3202.039,-198995.4,
172,7,16,00:18:22,562341.3,3,0,-,241122.9,-89.1845,3431.878,-241098.5,
173,7,17,00:18:25,464158.9,3,0,-,292367.2,-89.10422,4570.854,-292331.5,
174,7,18,00:18:28,383118.7,3,0,-,354475.9,-89.14136,5312.142,-354436.1,
175,7,19,00:18:31,316227.8,3,0,-,429417.4,-89.05454,7085.76,-429358.9,
176,7,20,00:18:35,261015.7,3,0,-,520314.5,-89.05798,8554.482,-520244.2,
177,7,21,00:18:38,215443.5,3,0,-,629829.4,-88.95995,11432.35,-629725.7,
178,7,22,00:18:41,177828,3,0,-,763468.8,-88.77525,16318.88,-763294.4,
179,7,23,00:18:44,146779.9,3,0,-,926660.6,-88.45435,24995.41,-926323.4,
180,7,24,00:18:48,121152.8,3,0,-,1102131,-88.54842,27919.74,-1101777,
181,7,25,00:18:51,100000,3,0,-,1358461,-87.89733,49842.68,-1357547,
182,7,26,00:18:54,82540.42,3,0,-,1643610,-87.5469,70349.75,-1642104,
183,7,27,00:18:57,68129.21,3,0,-,1991680,-87.08456,101301.6,-1989102,
184,7,28,00:19:03,56234.13,3,0,-,2414663,-86.57458,144274.8,-2410349,
185,7,29,00:19:06,46415.89,3,0,-,2918767,-85.92951,207185.7,-2911404,
186,7,30,00:19:09,38311.87,3,0,-,3533084,-85.12516,300240.3,-3520303,
187,7,31,00:19:12,31622.78,3,0,-,4271176,-84.11411,437999.8,-4248659,
188,7,32,00:19:16,26101.57,3,0,-,5163305,-82.95737,633062.9,-5124349,
189,7,33,00:19:19,21544.35,3,0,-,6235481,-81.50347,921291.1,-6167045,
190,7,34,00:19:22,17782.79,3,0,-,7511840,-79.73738,1338314,-7391661,
191,7,35,00:19:25,14677.99,3,0,-,9056155,-77.65172,1936694,-8846647,
192,7,36,00:19:29,12115.28,3,0,-,1.082759E+07,-75.16424,2772397,-1.046664E+07,
193,7,37,00:19:32,10000,3,0,-,1.292577E+07,-72.26385,3937632,-1.23114E+07,
194,7,38,00:19:35,8254.041,3,0,-,1.530647E+07,-68.86794,5518273,-1.427713E+07,
195,7,39,00:19:38,6812.92,3,0,-,1.79706E+07,-64.96446,7604809,-1.628218E+07,
196,7,40,00:19:42,5623.413,3,0,-,2.089115E+07,-60.58149,1.026143E+07,-1.819734E+07,
197,7,41,00:19:45,4641.589,3,0,-,2.388126E+07,-55.76046,1.343689E+07,-1.974246E+07,
198,7,42,00:19:48,3831.187,3,0,-,2.707747E+07,-50.57635,1.719554E+07,-2.091657E+07,
199,7,43,00:19:51,3162.278,3,0,-,2.984395E+07,-45.30219,2.099127E+07,-2.121387E+07,
200,7,44,00:19:55,2610.157,3,0,-,3.25751E+07,-40.03184,2.494234E+07,-2.095273E+07,
201,7,45,00:19:58,2154.435,3,0,-,3.475513E+07,-35.09722,2.843587E+07,-1.9983E+07,
202,7,46,00:20:01,1778.279,3,0,-,3.652609E+07,-30.55195,3.145513E+07,-1.856692E+07,
203,7,47,00:20:05,1467.799,3,0,-,3.773462E+07,-26.63424,3.373047E+07,-1.691618E+07,
204,7,48,00:20:09,1211.528,3,0,-,3.863925E+07,-23.46115,3.544496E+07,-1.538333E+07,
205,7,49,00:20:12,1000,3,0,-,3.903225E+07,-21.05123,3.642722E+07,-1.402048E+07,
206,7,50,00:20:16,825.4042,3,0,-,3.928255E+07,-19.46049,3.70384E+07,-1.308724E+07,
207,7,51,00:20:19,681.2921,3,0,-,3.93892E+07,-18.86853,3.727255E+07,-1.273837E+07,
208,7,52,00:20:23,562.3413,3,0,-,3.952668E+07,-19.08093,3.735499E+07,-1.29214E+07,
209,7,53,00:20:26,464.1589,3,0,-,3.974879E+07,-20.27875,3.728506E+07,-1.377644E+07,
210,7,54,00:20:30,383.1187,3,0,-,4.019669E+07,-22.29514,3.719166E+07,-1.524972E+07,
211,7,55,00:20:33,316.2278,3,0,-,4.100997E+07,-25.04263,3.715475E+07,-1.735921E+07,
212,7,56,00:20:38,261.0157,3,0,-,4.234482E+07,-28.58151,3.718458E+07,-2.025812E+07,
213,7,57,00:20:42,215.4435,3,0,-,4.437389E+07,-32.49521,3.742655E+07,-2.383894E+07,
214,7,58,00:20:45,177.8279,3,0,-,4.682534E+07,-36.86868,3.746088E+07,-2.80944E+07,
215,7,59,00:20:49,146.7799,3,0,-,5.064096E+07,-41.37455,3.800122E+07,-3.347259E+07,
216,7,60,00:20:52,121.1528,3,0,-,5.567584E+07,-45.90216,3.874402E+07,-3.998374E+07,
217,7,61,00:20:56,100,3,0,-,6.2203E+07,-50.24431,3.977978E+07,-4.782031E+07,
218,8,1,00:21:01,100,3,0,-,6.216985E+07,-50.26456,3.974169E+07,-4.780888E+07,
219,8,2,00:21:06,68.1292,3,0,-,8.084572E+07,-57.94786,4.29041E+07,-6.852203E+07,
220,8,3,00:21:10,46.41589,3,0,-,1.095192E+08,-63.6065,4.868499E+07,-9.810314E+07,
221,8,4,00:21:13,31.62278,3,0,-,1.51626E+08,-66.89527,5.950004E+07,-1.394639E+08,
222,8,5,00:21:17,21.54435,3,0,-,2.100686E+08,-67.95046,7.886149E+07,-1.947041E+08,
223,8,6,00:21:23,14.67799,3,0,-,2.865355E+08,-67.38502,1.101834E+08,-2.645036E+08,
224,8,7,00:21:28,10,3,0,-,3.802743E+08,-66.38769,1.523174E+08,-3.484364E+08,
225,8,8,00:21:34,6.812921,3,0,-,4.93676E+08,-66.24655,1.988537E+08,-4.518553E+08,
226,8,9,00:21:41,4.641589,3,0,-,6.382914E+08,-67.74483,2.417416E+08,-5.907427E+08,
227,8,10,00:21:53,3.162278,3,0,-,8.437343E+08,-70.7493,2.781813E+08,-7.965568E+08,
228,8,11,00:22:05,2.154435,3,0,-,1.143805E+09,-74.56375,3.044424E+08,-1.102545E+09,
229,8,12,00:22:25,1.467799,3,0,-,1.58922E+09,-78.27381,3.229852E+08,-1.556053E+09,
230,8,13,00:22:45,1,3,0,-,2.264697E+09,-81.38826,3.391119E+08,-2.239164E+09,
231,9,1,00:23:01,1,3,0,-,2.26035E+09,-81.32515,3.409221E+08,-2.234492E+09,
232,9,2,00:23:33,0.4641589,3,0,-,4.642438E+09,-86.00011,3.23832E+08,-4.63113E+09,
233,9,3,00:24:52,0.2154435,3,0,-,9.826158E+09,-87.22483,4.75755E+08,-9.814633E+09,
234,9,4,00:26:15,0.1,3,0,-,2.265383E+10,-91.11716,-4.416836E+08,-2.264952E+10,
235,10,1,00:26:25,10000000,3,0,-,6610.736,-83.7412,720.7009,-6571.333,
236,10,2,00:26:29,8254042,3,0,-,4486.732,-67.16181,1741.436,-4134.993,
237,10,3,00:26:32,6812921,3,0,-,5461.507,-72.47005,1645.031,-5207.873,
238,10,4,00:26:38,5623413,3,0,-,13740.74,-83.66006,1517.353,-13656.7,
239,10,5,00:26:41,4641589,3,0,-,18216.51,-85.44318,1447.263,-18158.92,
240,10,6,00:26:45,3831187,3,0,-,24214.29,-85.48196,1907.44,-24139.04,
241,10,7,00:26:48,3162278,3,0,-,31797.98,-85.9571,2241.874,-31718.85,
242,10,8,00:26:51,2610157,3,0,-,46551.55,-88.28175,1395.845,-46530.62,
243,10,9,00:26:54,2154435,3,0,-,57565.24,-89.58822,413.7354,-57563.75,
244,10,10,00:26:58,1778280,3,0,-,71165.09,-90.38995,-484.3669,-71163.44,
245,10,11,00:27:01,1467799,3,0,-,87737.59,-90.83261,-1274.955,-87728.32,
246,10,12,00:27:04,1211528,3,0,-,110653.1,-88.81319,2291.911,-110629.4,
247,10,13,00:27:08,1000000,3,0,-,134890.3,-88.96397,2438.996,-134868.2,
248,10,14,00:27:11,825404.2,3,0,-,163749.2,-89.09387,2589.628,-163728.7,
249,10,15,00:27:14,681292.1,3,0,-,198883.4,-89.08887,3162.607,-198858.2,
250,10,16,00:27:19,562341.3,3,0,-,241214.2,-89.13217,3653.482,-241186.5,
251,10,17,00:27:23,464158.9,3,0,-,292293.1,-89.14359,4368.923,-292260.4,
252,10,18,00:27:26,383118.7,3,0,-,354320,-89.148,5268.706,-354280.8,
253,10,19,00:27:29,316227.8,3,0,-,429668.3,-89.03739,7218.484,-429607.7,
254,10,20,00:27:32,261015.7,3,0,-,519982.7,-89.00079,9067.91,-519903.6,
255,10,21,00:27:35,215443.5,3,0,-,630365.2,-88.92277,11851.09,-630253.8,
256,10,22,00:27:38,177828,3,0,-,763367.7,-88.77771,16283.87,-763194,
257,10,23,00:27:42,146779.9,3,0,-,927991.4,-88.41748,25628.35,-927637.4,
258,10,24,00:27:45,121152.8,3,0,-,1189628,-84.00172,124315,-1183115,
259,10,25,00:27:48,100000,3,0,-,1359340,-87.87292,50453.8,-1358403,
260,10,26,00:27:51,82540.42,3,0,-,1647502,-87.5197,71297.57,-1645958,
261,10,27,00:27:55,68129.21,3,0,-,1993567,-87.0852,101375.6,-1990988,
262,10,28,00:28:00,56234.13,3,0,-,2415659,-86.58821,143760.9,-2411377,
263,10,29,00:28:04,46415.89,3,0,-,2919511,-85.92793,207318.9,-2912140,
264,10,30,00:28:07,38311.87,3,0,-,3530301,-85.13625,299322.5,-3517589,
265,10,31,00:28:10,31622.78,3,0,-,4271795,-84.13624,436422.2,-4249444,
266,10,32,00:28:13,26101.57,3,0,-,5164412,-82.96222,632764.9,-5125501,
267,10,33,00:28:16,21544.35,3,0,-,6234555,-81.49613,921943.6,-6166012,
268,10,34,00:28:20,17782.79,3,0,-,7517372,-79.77108,1334948,-7397891,
269,10,35,00:28:23,14677.99,3,0,-,9055443,-77.66937,1933817,-8846547,
270,10,36,00:28:26,12115.28,3,0,-,1.08208E+07,-75.17831,2768090,-1.046076E+07,
271,10,37,00:28:29,10000,3,0,-,1.292909E+07,-72.2883,3933389,-1.231624E+07,
272,10,38,00:28:33,8254.041,3,0,-,1.529508E+07,-68.86918,5513858,-1.426664E+07,
273,10,39,00:28:36,6812.92,3,0,-,1.798132E+07,-64.98493,7603522,-1.629461E+07,
274,10,40,00:28:39,5623.413,3,0,-,2.089669E+07,-60.59331,1.026039E+07,-1.820428E+07,
275,10,41,00:28:43,4641.589,3,0,-,2.398941E+07,-55.74324,1.35037E+07,-1.982781E+07,
276,10,42,00:28:46,3831.187,3,0,-,2.707162E+07,-50.61613,1.71773E+07,-2.092399E+07,
277,10,43,00:28:49,3162.278,3,0,-,2.990575E+07,-45.36728,2.101058E+07,-2.128167E+07,
